Model,Month,a,b,c,Precision
E2219HNo,2019/7/1,0.82,0,0.18,0.00221222
E2219HNo,2019/8/1,0,0.54,0.46,0.00245109
E2219HNo,2019/9/1,0,0.42,0.58,0.00217928
E2314Hf,2018/5/1,0.58,0,0.42,0.00598039
E2314Hf,2018/6/1,0,0,1,0.00663807
E2314Hf,2018/7/1,0.5,0.32,0.18,0.00733615
E2314Hf,2018/8/1,0,0,1,0.0168845
E2314Hf,2018/9/1,0.99,0,0.00999999,0.00981092
E2314Hf,2018/10/1,0,0.9,0.1,0.00968721
E2314Hf,2018/11/1,0.99,0,0.00999999,0.010014
E2314Hf,2018/12/1,0,0.5,0.5,0.00939543
E2314Hf,2019/1/1,0.99,0,0.00999999,0.0116544
E2314Hf,2019/2/1,0.48,0,0.52,0.0171569
E2314Hf,2019/3/1,0.04,0.35,0.61,0.00685564
E2314Hf,2019/4/1,0.23,0.55,0.22,0.00670733
E2314Hf,2019/5/1,0.02,0.47,0.51,0.00547044
E2314Hf,2019/6/1,0,0,1,0
E2314Hf,2019/7/1,0.7,0.3,0,6.00729e-20
E2314Hf,2019/8/1,0,0,1,0
E2314Hf,2019/9/1,0.99,0,0.00999999,0.00598827
E2316Hf,2018/5/1,0.41,0,0.59,0.00255094
E2316Hf,2018/6/1,0.07,0,0.93,0.00217014
E2316Hf,2018/7/1,0.38,0,0.62,0.0029663
E2316Hf,2018/8/1,0,0,1,0.00179197
E2316Hf,2018/9/1,0.18,0.38,0.44,0.00138206
E2316Hf,2018/10/1,0.99,0,0.00999999,0.0017475
E2316Hf,2018/11/1,0.19,0.23,0.58,0.00306731
E2316Hf,2018/12/1,0,0,1,0.0027212
E2316Hf,2019/1/1,0.99,0,0.00999999,0.00619657
E2316Hf,2019/2/1,0,0,1,0.00602056
E2316Hf,2019/3/1,0,0.15,0.85,0.00110608
E2316Hf,2019/4/1,0.1,0.13,0.77,0.000890884
E2316Hf,2019/5/1,0,0.02,0.98,0.000698046
E2316Hf,2019/6/1,0.37,0.62,0.00999999,0.000550566
E2316Hf,2019/7/1,0.32,0.61,0.07,0.00102054
E2316Hf,2019/8/1,0,0.25,0.75,0.00143176
E2316Hf,2019/9/1,0,0.99,0.00999999,0.00163267
E2318Hf,2018/5/1,0.31,0.15,0.54,0.00505922
E2318Hf,2018/6/1,0.72,0,0.28,0.00485112
E2318Hf,2018/7/1,0,0.3,0.7,0.00625
E2318Hf,2018/8/1,0.35,0.36,0.29,0.0044204
E2318Hf,2018/9/1,0.16,0.37,0.47,0.00494852
E2318Hf,2018/10/1,0,0,1,0.00527243
E2318Hf,2018/11/1,0.01,0.98,0.00999999,0.00345672
E2318Hf,2018/12/1,0.77,0,0.23,0.0043994
E2318Hf,2019/1/1,0,0,1,0.0080371
E2318Hf,2019/2/1,0,0.47,0.53,0.00668774
E2318Hf,2019/3/1,0.09,0,0.91,0.00281541
E2318Hf,2019/4/1,0.01,0.02,0.97,0.00266307
E2318Hf,2019/5/1,0,0,1,0.00291113
E2318Hf,2019/6/1,0,0.55,0.45,0.00224791
E2318Hf,2019/7/1,0.24,0,0.76,0.00204616
E2318Hf,2019/8/1,0.29,0.45,0.26,0.00247642
E2318Hf,2019/9/1,0.12,0.12,0.76,0.00235088
E2318HNf,2018/5/1,0,0.99,0.00999999,0.00735784
E2318HNf,2018/6/1,0,0,1,0.00371836
E2318HNf,2018/7/1,0,0,1,0.00163399
E2318HNf,2018/8/1,0.7,0.3,0,0.00230016
E2318HNf,2018/9/1,0,0,1,0.00163399
E2318HNf,2018/10/1,0.75,0.24,0.01,0.00449551
E2318HNf,2018/11/1,0.38,0,0.62,0.00402589
E2318HNf,2018/12/1,0.96,0.04,2.23517e-08,0.00431373
E2318HNf,2019/1/1,0.47,0.52,0.00999999,0.00544349
E2318HNf,2019/2/1,0.96,0.04,2.23517e-08,0.00480109
E2318HNf,2019/3/1,0,0.12,0.88,0.00273871
E2318HNf,2019/4/1,0.3,0.69,0.00999999,0.00220895
E2318HNf,2019/5/1,0.89,0,0.11,0.00287606
E2318HNf,2019/6/1,0,0.99,0.00999999,0.0061299
E2318HNf,2019/7/1,0.28,0,0.72,0.00401879
E2318HNf,2019/8/1,0.17,0.55,0.28,0.00366438
E2318HNf,2019/9/1,0,0.3,0.7,0.00452266
E2416Hb,2018/5/1,0,0,1,0.00163399
E2416Hb,2018/6/1,0.3,0.33,0.37,0.000910947
E2416Hb,2018/7/1,0.61,0,0.39,0.00476202
E2416Hb,2018/8/1,0,0.94,0.06,0.00553309
E2416Hb,2018/9/1,0,0.28,0.72,0.00429574
E2416Hb,2018/10/1,0.99,0,0.00999999,0.0105714
E2416Hb,2018/11/1,0.76,0,0.24,0.00337098
E2416Hb,2018/12/1,0.84,0.16,2.98023e-08,0.00509191
E2416Hb,2019/1/1,0.99,0,0.00999999,0.00619379
E2416Hb,2019/2/1,0,0.83,0.17,0.00702941
E2416Hb,2019/3/1,0,0,1,0.0041164
E2416Hb,2019/4/1,0.25,0.59,0.16,0.00151584
E2416Hb,2019/5/1,0.87,0.11,0.02,0.0030122
E2416Hb,2019/6/1,0,0,1,0.00122549
E2416Hb,2019/7/1,0,0.42,0.58,0.00122549
E2416Hb,2019/8/1,0.43,0,0.57,0.00529996
E2416Hb,2019/9/1,0,0.79,0.21,0.00530801
E2417Hb,2018/5/1,0.7,0.3,0,0.00345379
E2417Hb,2018/6/1,0.35,0.04,0.61,0.00292826
E2417Hb,2018/7/1,0.01,0.78,0.21,0.0032866
E2417Hb,2018/8/1,0,0.31,0.69,0.00250337
E2417Hb,2018/9/1,0.15,0.18,0.67,0.00253477
E2417Hb,2018/10/1,0.27,0.3,0.43,0.00289151
E2417Hb,2018/11/1,0.48,0.19,0.33,0.00268581
E2417Hb,2018/12/1,0,0,1,0.00327574
E2417Hb,2019/1/1,0.32,0,0.68,0.008282
E2417Hb,2019/2/1,0,0.99,0.00999999,0.0073041
E2417Hb,2019/3/1,0.09,0,0.91,0.00180169
E2417Hb,2019/4/1,0.05,0.48,0.47,0.001479
E2417Hb,2019/5/1,0,0.55,0.45,0.00161361
E2417Hb,2019/6/1,0.06,0.5,0.44,0.00172264
E2417Hb,2019/7/1,0.28,0.28,0.44,0.00102537
E2417Hb,2019/8/1,0,0,1,0.00127636
E2417Hb,2019/9/1,0,0.88,0.12,0.00163155
E2418HNb,2018/5/1,0.86,0,0.14,0.00665642
E2418HNb,2018/6/1,0.46,0.25,0.29,0.00712556
E2418HNb,2018/7/1,0.23,0.34,0.43,0.00808585
E2418HNb,2018/8/1,0.09,0,0.91,0.00713012
E2418HNb,2018/9/1,0.22,0.41,0.37,0.00581215
E2418HNb,2018/10/1,0,0.94,0.06,0.00870407
E2418HNb,2018/11/1,0,0,1,0.00408498
E2418HNb,2018/12/1,0.07,0.54,0.39,0.00366909
E2418HNb,2019/1/1,0.12,0.58,0.3,0.00492283
E2418HNb,2019/2/1,0.56,0.43,0.00999999,0.00644377
E2418HNb,2019/3/1,0.05,0,0.95,0.00347579
E2418HNb,2019/4/1,0.1,0.21,0.69,0.00283392
E2418HNb,2019/5/1,0.94,0,0.06,0.00307057
E2418HNb,2019/6/1,0,0.32,0.68,0.00245083
E2418HNb,2019/7/1,0.44,0.32,0.24,0.00210181
E2418HNb,2019/8/1,0.44,0,0.56,0.00276908
E2418HNb,2019/9/1,0,0.24,0.76,0.00251137
P1914Sf,2018/5/1,0.59,0.41,2.98023e-08,0.00453061
P1914Sf,2018/6/1,0,0.78,0.22,0.00631919
P1914Sf,2018/7/1,0,0.22,0.78,0.00623404
P1914Sf,2018/8/1,0.31,0.68,0.00999999,0.00583488
P1914Sf,2018/9/1,0.42,0,0.58,0.00797556
P1914Sf,2018/10/1,0,0,1,0.00882353
P1914Sf,2018/11/1,0,0,1,0.0119048
P1914Sf,2018/12/1,0,0.99,0.00999999,0.00707003
P1914Sf,2019/1/1,0.25,0,0.75,0.00507703
P1914Sf,2019/2/1,0,0.5,0.5,0.00490196
P1914Sf,2019/3/1,0,0,1,0.00367647
P1914Sf,2019/4/1,0,0,1,0.00111408
P1914Sf,2019/5/1,0,0.99,0.00999999,3.67647e-05
P1914Sf,2019/6/1,0.99,0,0.00999999,1.11408e-05
P1914Sf,2019/7/1,0,0,1,0
P1914Sf,2019/8/1,0,0.99,0.00999999,0.00122549
P1914Sf,2019/9/1,0.99,0,0.00999999,0.00122549
P1917Sc,2018/5/1,0.27,0.39,0.34,0.00400991
P1917Sc,2018/6/1,0.01,0.67,0.32,0.00402477
P1917Sc,2018/7/1,0,0.78,0.22,0.0054791
P1917Sc,2018/8/1,0.02,0.92,0.06,0.00434127
P1917Sc,2018/9/1,0.11,0.88,0.00999999,0.00457593
P1917Sc,2018/10/1,0.53,0,0.47,0.00465015
P1917Sc,2018/11/1,0.27,0.54,0.19,0.00549827
P1917Sc,2018/12/1,0,0.29,0.71,0.003917
P1917Sc,2019/1/1,0.59,0,0.41,0.00876735
P1917Sc,2019/2/1,0.38,0.01,0.61,0.0110302
P1917Sc,2019/3/1,0,0,1,0.00579209
P1917Sc,2019/4/1,0.21,0,0.79,0.00533023
P1917Sc,2019/5/1,0,0.55,0.45,0.00445061
P1917Sc,2019/6/1,0.37,0.22,0.41,0.00225618
P1917Sc,2019/7/1,0,0.23,0.77,0.00279768
P1917Sc,2019/8/1,0.53,0.47,2.98023e-08,0.00384687
P1917Sc,2019/9/1,0.67,0.32,0.00999999,0.00347545
P2014Ht,2018/5/1,0,0.99,0.00999999,0.0131373
P2014Ht,2018/6/1,0,0,1,0.00882353
P2014Ht,2018/7/1,0,0.99,0.00999999,0.00729739
P2014Ht,2018/8/1,0,0.33,0.67,0.00330065
P2014Ht,2018/9/1,0.4,0.6,0,0.00910363
P2014Ht,2018/10/1,0.25,0,0.75,0.00735294
P2014Ht,2018/11/1,0.38,0.61,0.00999999,0.00554389
P2014Ht,2018/12/1,0.55,0.44,0.00999999,0.00706699
P2014Ht,2019/1/1,0.99,0,0.00999999,0.00703081
P2014Ht,2019/2/1,0.96,0.04,2.23517e-08,0.00980392
P2014Ht,2019/3/1,0.25,0,0.75,0.0067402
P2014Ht,2019/4/1,0.32,0,0.68,0.00614709
P2014Ht,2019/5/1,0,0.35,0.65,0.00541683
P2014Ht,2019/6/1,0,0,1,0
P2014Ht,2019/7/1,0.6,0.12,0.28,0.00610352
P2014Ht,2019/8/1,0.35,0.1,0.55,0.00967057
P2014Ht,2019/9/1,0.7,0.3,0,6.00729e-20
P2016b,2018/5/1,0,0,1,0.00653595
P2016b,2018/6/1,0.17,0.58,0.25,0.00571896
P2016b,2018/7/1,0.03,0.24,0.73,0.00546722
P2016b,2018/8/1,0,0.99,0.00999999,0.00655229
P2016b,2018/9/1,0,0,1,0
P2016b,2018/10/1,0.99,0,0.00999999,0.00818628
P2016b,2018/11/1,0,0.99,0.00999999,0.00735941
P2016b,2018/12/1,0.5,0,0.5,0.00735294
P2016b,2019/1/1,0.4,0,0.6,0.00803775
P2016b,2019/2/1,0,0.99,0.00999999,0.00903595
P2016b,2019/3/1,0.22,0,0.78,0.00796569
P2016b,2019/4/1,0.34,0,0.66,0.00354575
P2016b,2019/5/1,0.5,0.49,0.00999999,0.00490401
P2016b,2019/6/1,0,0,1,0.00571896
P2016b,2019/7/1,0,0.99,0.00999999,0.00572304
P2016b,2019/8/1,0.96,0.04,2.23517e-08,0.00246732
P2016b,2019/9/1,0.16,0.83,0.0100001,0.00471242
P2018Hc,2018/5/1,0.33,0.66,0.00999993,0.00495321
P2018Hc,2018/6/1,0,0.99,0.00999999,0.000102569
P2018Hc,2018/7/1,0.99,0,0.00999999,0.000100273
P2018Hc,2018/8/1,0.99,0,0.00999999,0.00491699
P2018Hc,2018/9/1,0,0,1,0.0107834
P2018Hc,2018/10/1,0,0,1,0.00735294
P2018Hc,2018/11/1,0.99,0,0.00999999,0.000107834
P2018Hc,2018/12/1,0.93,0.05,0.02,0.00601679
P2018Hc,2019/1/1,0,0,1,0
P2018Hc,2019/2/1,0,0.48,0.52,0.00967496
P2018Hc,2019/3/1,0.48,0.24,0.28,0.00624321
P2018Hc,2019/4/1,0.7,0.3,0,6.00729e-20
P2018Hc,2019/5/1,0,0.37,0.63,0.00384748
P2018Hc,2019/6/1,0,0.99,0.00999999,0.00260026
P2018Hc,2019/7/1,0.99,0,0.00999999,0.00382966
P2018Hc,2019/8/1,0,0,1,0.00392157
P2018Hc,2019/9/1,0,0.99,0.00999999,0.00441667
P2213t,2018/5/1,0.03,0.68,0.29,0.00679503
P2213t,2018/6/1,0,0.99,0.00999999,0.00862009
P2213t,2018/7/1,0,0.99,0.00999999,0.00963547
P2213t,2018/8/1,0,0.71,0.29,0.00771148
P2213t,2018/9/1,0.11,0,0.89,0.00726887
P2213t,2018/10/1,0.34,0,0.66,0.00770774
P2213t,2018/11/1,0,0.99,0.00999999,0.0126751
P2213t,2018/12/1,0,0,1,0.00871459
P2213t,2019/1/1,0.14,0.85,0.00999999,0.0108258
P2213t,2019/2/1,0.5,0,0.5,0.00898693
P2213t,2019/3/1,0.01,0.08,0.91,0.00551334
P2213t,2019/4/1,0.19,0.26,0.55,0.00331563
P2213t,2019/5/1,0,0.99,0.00999999,0.00613664
P2213t,2019/6/1,0,0,1,0.00245098
P2213t,2019/7/1,0,0.99,0.00999999,0.0089951
P2213t,2019/8/1,0,0.32,0.68,0.00671805
P2213t,2019/9/1,0,0.99,0.00999999,0.00740197
P2214Hb,2018/5/1,0,0,1,0.00735294
P2214Hb,2018/6/1,0,0.84,0.16,0.00817967
P2214Hb,2018/7/1,0.79,0.02,0.19,0.00898283
P2214Hb,2018/8/1,0.33,0.66,0.00999993,0.00818879
P2214Hb,2018/9/1,0.9,0.1,2.23517e-08,0.00738315
P2214Hb,2018/10/1,0.66,0.33,0.00999996,0.00765208
P2214Hb,2018/11/1,0.85,0,0.15,0.0109329
P2214Hb,2018/12/1,0.27,0.72,0.00999999,0.00758418
P2214Hb,2019/1/1,0.33,0.64,0.03,0.0103969
P2214Hb,2019/2/1,0.99,0,0.00999999,0.0122689
P2214Hb,2019/3/1,0,0,1,0.00698079
P2214Hb,2019/4/1,0,0,1,0.00331604
P2214Hb,2019/5/1,0,0.99,0.00999999,3.95927e-05
P2214Hb,2019/6/1,0.02,0.97,0.00999999,0.00252418
P2214Hb,2019/7/1,0.99,0,0.00999999,0.00580694
P2214Hb,2019/8/1,0,0.99,0.00999999,0.00368137
P2214Hb,2019/9/1,0.96,0.04,2.23517e-08,0.00328758
P2217c,2018/5/1,0.45,0.26,0.29,0.00546794
P2217c,2018/6/1,0,0.05,0.95,0.00575878
P2217c,2018/7/1,0.56,0.08,0.36,0.00530333
P2217c,2018/8/1,0.38,0,0.62,0.00381737
P2217c,2018/9/1,0.48,0,0.52,0.00709609
P2217c,2018/10/1,0,0.6,0.4,0.00596719
P2217c,2018/11/1,0.65,0.35,2.98023e-08,0.00673153
P2217c,2018/12/1,0.44,0,0.56,0.00667565
P2217c,2019/1/1,0.79,0.2,0.00999998,0.00881579
P2217c,2019/2/1,0.48,0.51,0.00999999,0.0112961
P2217c,2019/3/1,0,0,1,0.00573354
P2217c,2019/4/1,0.09,0.36,0.55,0.00415851
P2217c,2019/5/1,0,0.51,0.49,0.00455182
P2217c,2019/6/1,0,0.32,0.68,0.00479163
P2217c,2019/7/1,0.26,0,0.74,0.00463585
P2217c,2019/8/1,0.44,0.25,0.31,0.00326438
P2217c,2019/9/1,0.3,0.02,0.68,0.00365617
P2217Hb,2018/5/1,0.54,0,0.46,0.00577482
P2217Hb,2018/6/1,0.75,0,0.25,0.0079007
P2217Hb,2018/7/1,0,0.02,0.98,0.00439543
P2217Hb,2018/8/1,0.4,0.6,0,0.00421849
P2217Hb,2018/9/1,0.95,0,0.05,0.005604
P2217Hb,2018/10/1,0.41,0.13,0.46,0.00473905
P2217Hb,2018/11/1,0.65,0.35,2.98023e-08,0.00576658
P2217Hb,2018/12/1,0.01,0.43,0.56,0.00410631
P2217Hb,2019/1/1,0.53,0.47,2.98023e-08,0.00835573
P2217Hb,2019/2/1,0.52,0,0.48,0.00777393
P2217Hb,2019/3/1,0.14,0.04,0.82,0.00391934
P2217Hb,2019/4/1,0.13,0.54,0.33,0.00278851
P2217Hb,2019/5/1,0.99,0,0.00999999,0.00374377
P2217Hb,2019/6/1,0,0,1,0.00342789
P2217Hb,2019/7/1,0,0.99,0.00999999,0.00424263
P2217Hb,2019/8/1,0.26,0.23,0.51,0.00283126
P2217Hb,2019/9/1,0.54,0,0.46,0.00282891
P2219Hb,2018/5/1,0,0,1,0
P2219Hb,2018/6/1,0,0,1,0
P2219Hb,2018/7/1,0,0,1,0
P2219Hb,2018/8/1,0,0,1,0
P2219Hb,2018/9/1,0.99,0,0.00999999,0.00640464
P2219Hb,2018/10/1,0.99,0,0.00999999,0.00878098
P2219Hb,2018/11/1,0,0,1,0.00339366
P2219Hb,2018/12/1,0.59,0.41,2.98023e-08,0.00444547
P2219Hb,2019/1/1,0.37,0,0.63,0.00514264
P2219Hb,2019/2/1,0,0.05,0.95,0.00538288
P2219Hb,2019/3/1,0.21,0,0.79,0.00255641
P2219Hb,2019/4/1,0.18,0.66,0.16,0.0023969
P2219Hb,2019/5/1,0.05,0.7,0.25,0.0042879
P2219Hb,2019/6/1,0.15,0.26,0.59,0.00231811
P2219Hb,2019/7/1,0.25,0.74,0.00999999,0.0025166
P2219Hb,2019/8/1,0.61,0.23,0.16,0.00218333
P2219Hb,2019/9/1,0.18,0,0.82,0.00406367
P2219HCb,2018/5/1,0,0,1,0
P2219HCb,2018/6/1,0,0,1,0
P2219HCb,2018/7/1,0,0,1,0
P2219HCb,2018/8/1,0,0,1,0
P2219HCb,2018/9/1,0,0,1,0
P2219HCb,2018/10/1,0,0,1,0
P2219HCb,2018/11/1,0,0,1,0
P2219HCb,2018/12/1,0.99,0,0.00999999,0.00640464
P2219HCb,2019/1/1,0.48,0.24,0.28,0.00582272
P2219HCb,2019/2/1,0,0,1,0.00490197
P2219HCb,2019/3/1,0,0,1,0.00245098
P2219HCb,2019/4/1,0.99,0,0.00999999,0.00495098
P2219HCb,2019/5/1,0.99,0,0.00999999,0.000841505
P2219HCb,2019/6/1,0.4,0.6,0,0.00408497
P2219HCb,2019/7/1,0,0.01,0.99,0.00494036
P2219HCb,2019/8/1,0.01,0.97,0.02,0.00493194
P2219HCb,2019/9/1,0.27,0.72,0.00999999,0.00364316
P2314Ht,2018/5/1,0.41,0,0.59,0.00316478
P2314Ht,2018/6/1,0.48,0.33,0.19,0.00477442
P2314Ht,2018/7/1,0.12,0,0.88,0.00305426
P2314Ht,2018/8/1,0.18,0.72,0.1,0.00276133
P2314Ht,2018/9/1,0.32,0,0.68,0.00369425
P2314Ht,2018/10/1,0,0.26,0.74,0.00296236
P2314Ht,2018/11/1,0,0.79,0.21,0.00361166
P2314Ht,2018/12/1,0.99,0,0.00999999,0.00464085
P2314Ht,2019/1/1,0.09,0.08,0.83,0.00874556
P2314Ht,2019/2/1,0,0.98,0.02,0.00929444
P2314Ht,2019/3/1,0,0.11,0.89,0.00330664
P2314Ht,2019/4/1,0.07,0.68,0.25,0.00352119
P2314Ht,2019/5/1,0.45,0.43,0.12,0.00307428
P2314Ht,2019/6/1,0,0.2,0.8,0.00393909
P2314Ht,2019/7/1,0.1,0.65,0.25,0.00374213
P2314Ht,2019/8/1,0,0.95,0.05,0.00386353
P2314Ht,2019/9/1,0.99,0,0.00999999,0.00364909
P2317Hb,2018/5/1,0.11,0.02,0.87,0.00274925
P2317Hb,2018/6/1,0.5,0.03,0.47,0.00390553
P2317Hb,2018/7/1,0,0.28,0.72,0.00284011
P2317Hb,2018/8/1,0.15,0.38,0.47,0.00309069
P2317Hb,2018/9/1,0.73,0.22,0.05,0.00258134
P2317Hb,2018/10/1,0.4,0.48,0.12,0.00357213
P2317Hb,2018/11/1,0.09,0.35,0.56,0.00279401
P2317Hb,2018/12/1,0.5,0,0.5,0.00418126
P2317Hb,2019/1/1,0.36,0.42,0.22,0.00815308
P2317Hb,2019/2/1,0.99,0,0.00999999,0.00825788
P2317Hb,2019/3/1,0.01,0,0.99,0.00249856
P2317Hb,2019/4/1,0.05,0.75,0.2,0.00262238
P2317Hb,2019/5/1,0.19,0.22,0.59,0.00251346
P2317Hb,2019/6/1,0.32,0.09,0.59,0.00184709
P2317Hb,2019/7/1,0.26,0.1,0.64,0.00189588
P2317Hb,2019/8/1,0.63,0.17,0.2,0.0019269
P2317Hb,2019/9/1,0.03,0.19,0.78,0.00210895
P2317HWHb,2018/5/1,0.46,0.25,0.29,0.00509151
P2317HWHb,2018/6/1,0,0.5,0.5,0.00392157
P2317HWHb,2018/7/1,0.18,0.32,0.5,0.00623734
P2317HWHb,2018/8/1,0.98,0.01,0.00999998,0.00615012
P2317HWHb,2018/9/1,0,0,1,0.00837418
P2317HWHb,2018/10/1,0.22,0.22,0.56,0.00522957
P2317HWHb,2018/11/1,0.01,0.34,0.65,0.00939883
P2317HWHb,2018/12/1,0,0.99,0.00999999,0.00451933
P2317HWHb,2019/1/1,0,0.99,0.00999999,0.00855664
P2317HWHb,2019/2/1,0.62,0.11,0.27,0.00787059
P2317HWHb,2019/3/1,0,0.02,0.98,0.00572005
P2317HWHb,2019/4/1,0.12,0.86,0.02,0.00406985
P2317HWHb,2019/5/1,0.63,0,0.37,0.00531155
P2317HWHb,2019/6/1,0,0.54,0.46,0.0032353
P2317HWHb,2019/7/1,0.99,0,0.00999999,0.00337622
P2317HWHb,2019/8/1,0.19,0,0.81,0.00336789
P2317HWHb,2019/9/1,0,0.99,0.00999999,0.00369485
P2319Hc,2018/5/1,0,0,1,0
P2319Hc,2018/6/1,0,0,1,0
P2319Hc,2018/7/1,0,0,1,0
P2319Hc,2018/8/1,0.99,0,0.00999999,0.0106212
P2319Hc,2018/9/1,0,0,1,0.0104479
P2319Hc,2018/10/1,0.4,0.6,0,0.00654354
P2319Hc,2018/11/1,0.65,0.35,2.98023e-08,0.00533791
P2319Hc,2018/12/1,0.23,0,0.77,0.00414706
P2319Hc,2019/1/1,0,0.71,0.29,0.004906
P2319Hc,2019/2/1,0,0.99,0.00999999,0.00655229
P2319Hc,2019/3/1,0.12,0.08,0.8,0.00358377
P2319Hc,2019/4/1,0.25,0.74,0.00999999,0.00320189
P2319Hc,2019/5/1,0.39,0.06,0.55,0.00282193
P2319Hc,2019/6/1,0,0.31,0.69,0.00212833
P2319Hc,2019/7/1,0.44,0.55,0.00999999,0.00333617
P2319Hc,2019/8/1,0.01,0.11,0.88,0.00253072
P2319Hc,2019/9/1,0.26,0.59,0.15,0.00247333
P2414Hb,2018/5/1,0.26,0,0.74,0.00429378
P2414Hb,2018/6/1,0,0.47,0.53,0.00391818
P2414Hb,2018/7/1,0.24,0.16,0.6,0.00412928
P2414Hb,2018/8/1,0.72,0.03,0.25,0.00393886
P2414Hb,2018/9/1,0.25,0.34,0.41,0.00304391
P2414Hb,2018/10/1,0.35,0,0.65,0.00387857
P2414Hb,2018/11/1,0,0,1,0.00458143
P2414Hb,2018/12/1,0,0.08,0.92,0.00507601
P2414Hb,2019/1/1,0.74,0,0.26,0.00840837
P2414Hb,2019/2/1,0.08,0.91,0.00999999,0.0101392
P2414Hb,2019/3/1,0.03,0,0.97,0.00214941
P2414Hb,2019/4/1,0.06,0.87,0.07,0.00211459
P2414Hb,2019/5/1,0.56,0.43,0.00999999,0.00241078
P2414Hb,2019/6/1,0.11,0.84,0.05,0.00243216
P2414Hb,2019/7/1,0,0.99,0.00999999,0.00226469
P2414Hb,2019/8/1,0.77,0.18,0.05,0.00203178
P2414Hb,2019/9/1,0,0,1,0.00253725
P2415Qb,2018/5/1,0.51,0.31,0.18,0.00305909
P2415Qb,2018/6/1,0.2,0.69,0.11,0.0036157
P2415Qb,2018/7/1,0.64,0,0.36,0.00486392
P2415Qb,2018/8/1,0,0.29,0.71,0.004448
P2415Qb,2018/9/1,0,0.26,0.74,0.00412657
P2415Qb,2018/10/1,0.61,0.07,0.32,0.00433931
P2415Qb,2018/11/1,0.5,0,0.5,0.00381491
P2415Qb,2018/12/1,0.98,0.01,0.00999998,0.00431235
P2415Qb,2019/1/1,0.74,0.12,0.14,0.00688021
P2415Qb,2019/2/1,0.35,0,0.65,0.00615296
P2415Qb,2019/3/1,0.09,0,0.91,0.00231812
P2415Qb,2019/4/1,0,0.32,0.68,0.00254928
P2415Qb,2019/5/1,0,0.71,0.29,0.00210883
P2415Qb,2019/6/1,0.65,0.35,2.98023e-08,0.00250711
P2415Qb,2019/7/1,0.31,0.27,0.42,0.00186982
P2415Qb,2019/8/1,0.48,0.11,0.41,0.00201589
P2415Qb,2019/9/1,0,0,1,0.0026128
P2416Db,2018/5/1,0.03,0.44,0.53,0.00395688
P2416Db,2018/6/1,0,0.55,0.45,0.00432161
P2416Db,2018/7/1,0.7,0,0.3,0.00486006
P2416Db,2018/8/1,0.18,0.26,0.56,0.00566703
P2416Db,2018/9/1,0.5,0.24,0.26,0.00427932
P2416Db,2018/10/1,0.59,0.08,0.33,0.00404069
P2416Db,2018/11/1,0.36,0,0.64,0.00585904
P2416Db,2018/12/1,0,0.27,0.73,0.00768552
P2416Db,2019/1/1,0.33,0.45,0.22,0.00687398
P2416Db,2019/2/1,0.96,0.04,2.23517e-08,0.00786741
P2416Db,2019/3/1,0,0,1,0.00254101
P2416Db,2019/4/1,0.02,0.62,0.36,0.00315486
P2416Db,2019/5/1,0,0.46,0.54,0.00243485
P2416Db,2019/6/1,0.58,0,0.42,0.0032506
P2416Db,2019/7/1,0.36,0.52,0.12,0.00716628
P2416Db,2019/8/1,0,0.2,0.8,0.00258802
P2416Db,2019/9/1,0.27,0.66,0.07,0.0024801
P2417Hb,2018/5/1,0.15,0.2,0.65,0.00468252
P2417Hb,2018/6/1,0.32,0.62,0.06,0.00410883
P2417Hb,2018/7/1,0.33,0,0.67,0.00343329
P2417Hb,2018/8/1,0.15,0.54,0.31,0.00271241
P2417Hb,2018/9/1,0.31,0.04,0.65,0.00303827
P2417Hb,2018/10/1,0.7,0.16,0.14,0.0037767
P2417Hb,2018/11/1,0.26,0.22,0.52,0.00363584
P2417Hb,2018/12/1,0.13,0.19,0.68,0.00320821
P2417Hb,2019/1/1,0.41,0.27,0.32,0.00806215
P2417Hb,2019/2/1,0.07,0.37,0.56,0.00874158
P2417Hb,2019/3/1,0,0.06,0.94,0.00244324
P2417Hb,2019/4/1,0.15,0.65,0.2,0.00300371
P2417Hb,2019/5/1,0,0.21,0.79,0.00249476
P2417Hb,2019/6/1,0,0.2,0.8,0.00165494
P2417Hb,2019/7/1,0.25,0.06,0.69,0.00179206
P2417Hb,2019/8/1,0,0.21,0.79,0.00209531
P2417Hb,2019/9/1,0,0.15,0.85,0.00226066
P2418Dc,2018/5/1,0,0,1,0.00440008
P2418Dc,2018/6/1,0,0,1,0.00409984
P2418Dc,2018/7/1,0,0.57,0.43,0.0033456
P2418Dc,2018/8/1,0.59,0.41,2.98023e-08,0.00243948
P2418Dc,2018/9/1,0.15,0,0.85,0.00263897
P2418Dc,2018/10/1,0.23,0.62,0.15,0.00348495
P2418Dc,2018/11/1,0.3,0,0.7,0.00245975
P2418Dc,2018/12/1,0.76,0.22,0.02,0.00301533
P2418Dc,2019/1/1,0.99,0,0.00999999,0.00728986
P2418Dc,2019/2/1,0,0,1,0.00668013
P2418Dc,2019/3/1,0.13,0,0.87,0.00227037
P2418Dc,2019/4/1,0.12,0.37,0.51,0.00266721
P2418Dc,2019/5/1,0.37,0.27,0.36,0.00176988
P2418Dc,2019/6/1,0.31,0.54,0.15,0.00208091
P2418Dc,2019/7/1,0,0,1,0.0018553
P2418Dc,2019/8/1,0.12,0.66,0.22,0.00189499
